city,street,house_number,neighbourhood,lat,lng
באר שבע,סנהדרין,98,שכונת ד,31.270607,34.789718
באר שבע,סנהדרין,116,שכונת ד,31.270225,34.788995
באר שבע,סנהדרין,83,שכונת ד,31.270471,34.791063
באר שבע,סנהדרין,31,שכונת ד,31.272273,34.795131
באר שבע,סנהדרין,23,שכונת ד,31.272437,34.795795
באר שבע,סנהדרין,70,שכונת ד,31.271185,34.791726
באר שבע,סנהדרין,93,שכונת ד,31.270026,34.790292
באר שבע,סנהדרין,17,שכונת ד,31.272588,34.796567
באר שבע,סנהדרין,81,שכונת ד,31.270669,34.791488
באר שבע,סנהדרין,87,שכונת ד,31.270306,34.790804
באר שבע,סנהדרין,136,שכונת ד,31.269806,34.788191
באר שבע,סנהדרין,32,שכונת ד,31.272606,34.794887
באר שבע,סנהדרין,119,שכונת ד,31.268564,34.786990
באר שבע,סנהדרין,154,שכונת ד,31.268900,34.787168
באר שבע,סנהדרין,55,שכונת ד,31.271664,34.793331
באר שבע,סנהדרין,156,שכונת ד,31.268901,34.786889
באר שבע,סנהדרין,148,שכונת ד,31.269209,34.787684
באר שבע,סנהדרין,90,שכונת ד,31.270828,34.790093
באר שבע,סנהדרין,138,שכונת ד,31.269687,34.788225
באר שבע,סנהדרין,18,שכונת ד,31.272851,34.796073
באר שבע,סנהדרין,53,שכונת ד,31.271731,34.793436
באר שבע,סנהדרין,122,שכונת ד,31.269881,34.788714
באר שבע,סנהדרין,64,שכונת ד,31.271404,34.792051
באר שבע,סנהדרין,47,שכונת ד,31.271857,34.793796
באר שבע,סנהדרין,101,שכונת ד,31.269659,34.789615
באר שבע,סנהדרין,42,שכונת ד,31.272328,34.793983
באר שבע,סנהדרין,95,שכונת ד,31.269912,34.790205
באר שבע,סנהדרין,117,שכונת ד,31.268665,34.787456
באר שבע,סנהדרין,84,שכונת ד,31.270620,34.790524
באר שבע,סנהדרין,19,שכונת ד,31.272486,34.796110
באר שבע,סנהדרין,68,שכונת ד,31.271275,34.791835
באר שבע,סנהדרין,85,שכונת ד,31.270368,34.790990
באר שבע,סנהדרין,144,שכונת ד,31.269431,34.788397
באר שבע,סנהדרין,102,שכונת ד,31.270452,34.789446
באר שבע,סנהדרין,96,שכונת ד,31.270634,34.789836
באר שבע,סנהדרין,82,שכונת ד,31.270540,34.790584
באר שבע,סנהדרין,49,שכונת ד,31.271824,34.793675
באר שבע,סנהדרין,91,שכונת ד,31.270190,34.790579
באר שבע,סנהדרין,33,שכונת ד,31.272221,34.794999
באר שבע,סנהדרין,94,שכונת ד,31.270725,34.789916
באר שבע,סנהדרין,100,שכונת ד,31.270502,34.789600
באר שבע,חנה סנש,12,שכונת ג,31.257202,34.809955
באר שבע,חנה סנש,5,שכונת ג,31.257255,34.809617
באר שבע,חנה סנש,2,שכונת ג,31.256635,34.809960
באר שבע,חנה סנש,14,שכונת ג,31.257503,34.810019
באר שבע,חנה סנש,21,שכונת ג,31.258336,34.809717
באר שבע,חנה סנש,16,שכונת ג,31.257773,34.809994
באר שבע,סעדיה גאון,4,שכונת ב,31.256771,34.788835
באר שבע,סעדיה גאון,8,שכונת ב,31.257057,34.788941
באר שבע,סעדיה גאון,1,שכונת ב,31.256646,34.788388
באר שבע,סעדיה גאון,6,שכונת ב,31.256852,34.789235
באר שבע,סעדיה גאון,10,שכונת ב,31.257068,34.789228
באר שבע,שלמה סקולסקי,4,שכונת נווה זאב,31.237724,34.770869
באר שבע,שלמה סקולסקי,3,שכונת נווה זאב,31.238110,34.770390
באר שבע,שלמה סקולסקי,9,שכונת נווה זאב,31.238902,34.771478
באר שבע,שלמה סקולסקי,6,שכונת נווה זאב,31.237994,34.770892
באר שבע,שלמה סקולסקי,5,שכונת נווה זאב,31.238260,34.770713
באר שבע,סקולסקי שלמה,11,שכונת נווה זאב,31.239065,34.771791
באר שבע,שלמה סקולסקי,7,שכונת נווה זאב,31.238626,34.771226
באר שבע,שלמה סקולסקי,2,שכונת נווה זאב,31.237649,34.770491
באר שבע,יוסף סרלין,7,שכונת יא,31.260007,34.763329
באר שבע,יוסף סרלין,12,שכונת יא,31.259738,34.763347
באר שבע,יוסף סרלין,16,שכונת יא,31.259879,34.763595
באר שבע,משה סתווי,1,שכונת נווה זאב,31.240689,34.766780
באר שבע,סתוי משה,4,שכונת נווה זאב,31.240125,34.766703
באר שבע,סתוי משה,2,שכונת נווה זאב,31.240320,34.766712
באר שבע,משה סתווי,14,שכונת נווה זאב,31.240003,34.767847
באר שבע,משה סתווי,16,שכונת נווה זאב,31.239804,34.767842
באר שבע,משה סתווי,18,שכונת נווה זאב,31.239881,34.767486
באר שבע,משה סתווי,2,שכונת נווה זאב,31.240320,34.766712
באר שבע,סתוונית,10,שכונת נווה נוי,31.228999,34.780932
באר שבע,סתוונית,7,שכונת נווה נוי,31.229146,34.780228
באר שבע,סתוונית,36,שכונת נווה נוי,31.228338,34.779305
באר שבע,סתוונית,18,שכונת נווה נוי,31.228867,34.780367
באר שבע,סתוונית,8,שכונת נווה נוי,31.229462,34.781104
באר שבע,סתוונית,28,שכונת נווה נוי,31.228657,34.779748
באר שבע,סתוונית,50,שכונת נווה נוי,31.227686,34.778626
באר שבע,סתוונית,46,שכונת נווה נוי,31.227877,34.778778
באר שבע,סתוונית,14,שכונת נווה נוי,31.228934,34.780641
באר שבע,סתוונית,22,שכונת נווה נוי,31.228809,34.780078
באר שבע,סתוונית,5,שכונת נווה נוי,31.229121,34.780337
באר שבע,סתוונית,38,שכונת נווה נוי,31.228234,34.779157
באר שבע,סתוונית,19,שכונת נווה נוי,31.228451,34.778935
באר שבע,סתוונית,52,שכונת נווה נוי,31.227579,34.778614
באר שבע,סתוונית,56,שכונת נווה נוי,31.227268,34.778392
באר שבע,עבדת,10,שכונת נאות לון,31.245885,34.766981
באר שבע,עבדת,2,שכונת נאות לון,31.246004,34.766251
באר שבע,עבדת,44,שכונת נאות לון,31.245276,34.766691
באר שבע,עבדת,25,שכונת ט,31.244272,34.767612
באר שבע,עבדת,43,שכונת ט,31.244078,34.766220
באר שבע,עבדת,19,שכונת נאות לון,31.245349,34.767791
באר שבע,עבדת,76,שכונת ט,31.244681,34.766633
באר שבע,עבדת,28,שכונת נאות לון,31.245546,34.766879
באר שבע,עבדת,27,שכונת ט,31.243901,34.767572
באר שבע,עבדת,31,שכונת ט,31.243964,34.767293
באר שבע,עבדת,78,שכונת ט,31.244672,34.766796
באר שבע,עבדת,33,שכונת ט,31.243946,34.767159
באר שבע,עבדת,88,שכונת ט,31.244320,34.767284
באר שבע,עבדת,66,שכונת נאות לון,31.244988,34.766219
באר שבע,עבדת,14,שכונת נאות לון,31.245848,34.767248
באר שבע,עבדת,36,שכונת נאות לון,31.245627,34.766164
באר שבע,עבדת,21,שכונת ט,31.245011,34.767718
באר שבע,עבדת,46,שכונת נאות לון,31.245253,34.766862
באר שבע,עבדת,90,שכונת ט,31.244238,34.767157
באר שבע,עבדת,5,שכונת נאות לון,31.246231,34.766596
באר שבע,עבדת,11,שכונת נאות לון,31.246158,34.767118
באר שבע,עבדת,12,שכונת נאות לון,31.245910,34.767152
באר שבע,עבדת,48,שכונת נאות לון,31.245227,34.767039
באר שבע,עבדת,52,שכונת ט,31.244965,34.767343
באר שבע,עגנון,4,שכונת ה,31.252778,34.777552
באר שבע,עגנון,1,שכונת ה,31.250493,34.776467
באר שבע,עגנון,3,שכונת ה,31.250651,34.776499
באר שבע,עגנון,6,שכונת ה,31.252637,34.777087
באר שבע,עגנון,2,שכונת ה,31.252350,34.777624
באר שבע,עגנון,5,שכונת ה,31.250712,34.776664
באר שבע,עגנון,7,שכונת ה,31.250767,34.776817
באר שבע,עוזייה המלך,4,שכונת ד,31.261361,34.794264
באר שבע,עוזייה המלך,2,שכונת ד,31.261368,34.794428
באר שבע,עוזייה המלך,20,שכונת ד,31.260958,34.793634
באר שבע,עוזייה המלך,5,שכונת ד,31.261060,34.793960
באר שבע,עוזייה המלך,1,שכונת ד,31.261153,34.794443
באר שבע,עוזייה המלך,22,שכונת ד,31.260690,34.793592
באר שבע,עוזייה המלך,24,שכונת ד,31.260456,34.793642
באר שבע,עולי הגרדום,21,שכונת ג,31.251059,34.806770
באר שבע,עולי הגרדום,9,שכונת ג,31.251477,34.805128
באר שבע,עולי הגרדום,15,שכונת ג,31.251271,34.805821
באר שבע,עולי הגרדום,3,שכונת ג,31.251953,34.804392
באר שבע,עולי הגרדום,7,שכונת ג,31.251680,34.804882
באר שבע,עולי הגרדום,5,שכונת ג,31.251778,34.804674
באר שבע,עולי הגרדום,11,שכונת ג,31.251389,34.805390
באר שבע,עורב,16,שכונת ה,31.249667,34.781614
באר שבע,עורב,4,שכונת ה,31.249302,34.781229
באר שבע,עורב,10,שכונת ה,31.249491,34.781489
באר שבע,עיט,16,שכונת פלח שבע,31.225872,34.764372
באר שבע,עיט,32,שכונת פלח שבע,31.224647,34.764449
באר שבע,עיט,70,שכונת פלח שבע,31.226571,34.764093
באר שבע,עיט,22,שכונת פלח שבע,31.225400,34.764431
באר שבע,עיט,12,שכונת פלח שבע,31.226216,34.764407
באר שבע,עיט,52,שכונת פלח שבע,31.225107,34.764013
באר שבע,עיט,41,שכונת פלח שבע,31.224022,34.763641
באר שבע,עיט,48,שכונת פלח שבע,31.224823,34.763974
באר שבע,עיט,49,שכונת פלח שבע,31.224679,34.763618
באר שבע,עיט,69,שכונת פלח שבע,31.226279,34.763701
באר שבע,עיט,50,שכונת פלח שבע,31.224962,34.764018
באר שבע,עיט,15,שכונת פלח שבע,31.224947,34.764780
באר שבע,עיט,67,שכונת פלח שבע,31.226128,34.763688
באר שבע,עיט,42,שכונת פלח שבע,31.224371,34.763978
באר שבע,עיט,40,שכונת פלח שבע,31.224204,34.763954
באר שבע,עיט,58,שכונת פלח שבע,31.225580,34.764037
באר שבע,עיט,27,שכונת פלח שבע,31.223875,34.764711
באר שבע,עיט,28,שכונת פלח שבע,31.224957,34.764441
באר שבע,עיט,36,שכונת פלח שבע,31.224331,34.764439
באר שבע,עיט,59,שכונת פלח שבע,31.225483,34.763616
באר שבע,עיט,8,שכונת פלח שבע,31.226538,34.764462
באר שבע,עיט,46,שכונת פלח שבע,31.224658,34.763982
באר שבע,עיט,7,שכונת פלח שבע,31.225657,34.764750
באר שבע,עיט,23,שכונת פלח שבע,31.224269,34.764755
באר שבע,עיט,77,שכונת פלח שבע,31.226967,34.763917
באר שבע,עיט,45,שכונת פלח שבע,31.224332,34.763602
באר שבע,עין גדי,2,שכונת נאות לון,31.247040,34.770842
באר שבע,עין גדי,40,שכונת נאות לון,31.251052,34.767251
באר שבע,עין גדי,5,שכונת נאות לון,31.247412,34.769089
באר שבע,עין גדי,4,שכונת נאות לון,31.247375,34.771047
באר שבע,עין גדי,16,שכונת נאות לון,31.248207,34.771110
באר שבע,עין גדי,9,שכונת נאות לון,31.247879,34.769679
באר שבע,עין גדי,11,שכונת נאות לון,31.248451,34.769110
באר שבע,עין גדי,18,שכונת נאות לון,31.248692,34.770933
באר שבע,עין גדי,13,שכונת נאות לון,31.248484,34.769742
באר שבע,עין גדי,21,שכונת נאות לון,31.249688,34.770001
באר שבע,עין גדי,17,שכונת נאות לון,31.249047,34.769829
באר שבע,עין גדי,1,שכונת נאות לון,31.247296,34.770378
באר שבע,עין גדי,33,שכונת נאות לון,31.250540,34.767813
באר שבע,עין גדי,22,שכונת נאות לון,31.248944,34.771298
באר שבע,עין גדי,20,שכונת נאות לון,31.249090,34.770253
באר שבע,עין גדי,24,שכונת נאות לון,31.249392,34.770708
באר שבע,עין גדי,32,שכונת נאות לון,31.250805,34.768259
באר שבע,עין גדי,15,שכונת נאות לון,31.249119,34.769224
באר שבע,עין גדי,19,שכונת נאות לון,31.249595,34.769285
באר שבע,עין גדי,7,שכונת נאות לון,31.247866,34.769006
באר שבע,עין גדי,14,שכונת נאות לון,31.248610,34.770151
באר שבע,עין גדי,37,שכונת נאות לון,31.250601,34.767455
באר שבע,עין גדי,39,שכונת נאות לון,31.250663,34.767302
באר שבע,עכו,44,שכונת נאות לון,31.252419,34.766094
באר שבע,עכו,2,שכונת נאות לון,31.250968,34.767839
באר שבע,עכו,47,שכונת נאות לון,31.252074,34.767201
באר שבע,עכו,60,שכונת נאות לון,31.251262,34.766665
באר שבע,עכו,27,שכונת נאות לון,31.251626,34.768850
באר שבע,עכו,38,שכונת נאות לון,31.252453,34.767005
באר שבע,עכו,42,שכונת נאות לון,31.252657,34.766209
באר שבע,עכו,17,שכונת נאות לון,31.251391,34.768531
באר שבע,עכו,34,שכונת נאות לון,31.252234,34.767870
באר שבע,עכו,48,שכונת נאות לון,31.252053,34.766118
באר שבע,עכו,51,שכונת נאות לון,31.252194,34.766856
באר שבע,עכו,26,שכונת נאות לון,31.251723,34.769498
באר שבע,עכו,22,שכונת נאות לון,31.251086,34.769153
באר שבע,עכו,53,שכונת נאות לון,31.252198,34.766688
באר שבע,עכו,40,שכונת נאות לון,31.252562,34.766613
באר שבע,עכו,37,שכונת נאות לון,31.251922,34.768016
באר שבע,עכו,32,שכונת נאות לון,31.252119,34.768279
באר שבע,עכו,36,שכונת נאות לון,31.252339,34.767406
באר שבע,עכו,72,שכונת נאות לון,31.251365,34.767396
באר שבע,עכו,20,שכונת נאות לון,31.250793,34.769002
באר שבע,עמיעז,23,שכונת עמק שרה,31.223230,34.814888
באר שבע,שמשון עמיצור,9,שכונת רמות הרכס,31.281052,34.798236
באר שבע,שמשון עמיצור,11,שכונת רמות הרכס,31.281083,34.798183
באר שבע,שמשון עמיצור,2,שכונת רמות הרכס,31.280285,34.798258
באר שבע,שמשון עמיצור,10,שכונת רמות הרכס,31.280989,34.798576
באר שבע,שמשון עמיצור,8,שכונת רמות הרכס,31.280810,34.798603
באר שבע,שמשון עמיצור,26,שכונת רמות הרכס,31.282170,34.797627
באר שבע,שמשון עמיצור,34,,31.282500,34.797270
באר שבע,שמשון עמיצור,32,שכונת רמות הרכס,31.282269,34.797473
באר שבע,שמשון עמיצור,30,שכונת רמות הרכס,31.282373,34.797575
באר שבע,שמשון עמיצור,28,שכונת רמות הרכס,31.282476,34.797687
באר שבע,שמשון עמיצור,17,שכונת רמות הרכס,31.282500,34.798615
באר שבע,שמשון עמיצור,13,שכונת רמות הרכס,31.282067,34.798927
באר שבע,שמשון עמיצור,19,שכונת רמות הרכס,31.282283,34.798508
באר שבע,שמשון עמיצור,15,שכונת רמות הרכס,31.282383,34.798875
באר שבע,שמשון עמיצור,5,שכונת רמות הרכס,31.281195,34.798371
באר שבע,אנדה עמיר,35,שכונת נווה מנחם,31.271591,34.766382
באר שבע,אנדה עמיר,48,שכונת נווה מנחם,31.272222,34.766062
באר שבע,אנדה עמיר,7,שכונת נווה מנחם,31.270274,34.767791
באר שבע,אנדה עמיר,72,שכונת נווה מנחם,31.272976,34.765092
באר שבע,אנדה עמיר,40,שכונת נווה מנחם,31.271967,34.766368
באר שבע,אנדה עמיר,45,שכונת נווה מנחם,31.271929,34.765970
באר שבע,אנדה עמיר,76,שכונת נווה מנחם,31.273068,34.764915
באר שבע,אנדה עמיר,82,שכונת נווה מנחם,31.273016,34.764454
באר שבע,אנדה עמיר,29,שכונת נווה מנחם,31.271507,34.766637
באר שבע,אנדה עמיר,80,שכונת נווה מנחם,31.273229,34.764630
באר שבע,אנדה עמיר,16,שכונת נווה מנחם,31.271278,34.767387
באר שבע,אנדה עמיר,20,שכונת נווה מנחם,31.271356,34.767139
באר שבע,אנדה עמיר,68,שכונת נווה מנחם,31.272896,34.765225
באר שבע,עמרי,1,שכונת ו,31.261893,34.782974
באר שבע,עמרי,3,שכונת ו,31.261870,34.782856
באר שבע,עמרי,20,שכונת ו,31.261955,34.780803
באר שבע,עמרי,4,שכונת ו,31.262121,34.782557
באר שבע,עמרי,6,שכונת ו,31.262111,34.782397
באר שבע,עמרי,9,שכונת ו,31.261833,34.782228
באר שבע,עמרי,5,שכונת ו,31.261887,34.782574
באר שבע,עפרוני,35,שכונת פלח שבע,31.231005,34.769029
באר שבע,עפרוני,116,שכונת פלח שבע,31.230600,34.769047
באר שבע,עפרוני,54,שכונת פלח שבע,31.231204,34.768907
באר שבע,עפרוני,62,שכונת פלח שבע,31.231222,34.768445
באר שבע,עפרוני,28,שכונת פלח שבע,31.231445,34.770435
באר שבע,עפרוני,63,שכונת פלח שבע,31.230824,34.768133
באר שבע,עפרוני,30,שכונת פלח שבע,31.231418,34.770363
באר שבע,עפרוני,59,שכונת פלח שבע,31.230842,34.767909
באר שבע,עפרוני,41,שכונת פלח שבע,31.231013,34.768649
באר שבע,עפרוני,72,שכונת פלח שבע,31.231297,34.767928
באר שבע,עפרוני,100,שכונת פלח שבע,31.230612,34.768117
באר שבע,עפרוני,56,שכונת פלח שבע,31.231200,34.768817
באר שבע,עפרוני,3,שכונת פלח שבע,31.231372,34.770815
באר שבע,עפרוני,106,שכונת פלח שבע,31.230591,34.768494
באר שבע,עפרוני,52,שכונת פלח שבע,31.231207,34.769057
באר שבע,עפרוני,55,שכונת פלח שבע,31.231095,34.767894
באר שבע,עפרוני,78,שכונת פלח שבע,31.231204,34.767675
באר שבע,עפרוני,2,שכונת פלח שבע,31.230952,34.770813
באר שבע,עופרים,1,שכונת ה,31.249592,34.777526
באר שבע,עופרים,41,שכונת ה,31.250625,34.779024
באר שבע,עקרון,7,שכונת ט,31.245301,34.775186
באר שבע,עקרון,24,שכונת ט,31.244204,34.774715
באר שבע,עקרון,2,שכונת ט,31.245374,34.774324
באר שבע,עקרון,15,שכונת ט,31.244889,34.775196
באר שבע,עקרון,1,שכונת ט,31.245581,34.774948
באר שבע,עקרון,9,שכונת ט,31.245180,34.775193
באר שבע,עקרון,22,שכונת ט,31.244294,34.774726
באר שבע,עקרון,29,שכונת ט,31.244195,34.774953
באר שבע,פאבל,14,שכונת נווה מנחם,31.268049,34.758133
באר שבע,פאבל,10,שכונת נווה מנחם,31.267933,34.758285
באר שבע,פאבל,18,שכונת נווה מנחם,31.268201,34.757884
באר שבע,פארן,6,שכונת ד,31.267366,34.793836
באר שבע,פארן,11,שכונת ד,31.267188,34.794637
באר שבע,פארן,4,שכונת ד,31.267502,34.793505
באר שבע,פארן,8,שכונת ד,31.267285,34.794048
באר שבע,פארן,5,שכונת ד,31.267546,34.793845
באר שבע,פארן,1,שכונת ד,31.267791,34.793223
באר שבע,פארן,10,שכונת ד,31.267239,34.794272
באר שבע,פועה,10,שכונת נווה מנחם,31.270504,34.762489
באר שבע,פועה,4,שכונת נווה מנחם,31.270586,34.762768
באר שבע,פועה,16,שכונת נווה מנחם,31.270317,34.762203
באר שבע,לאה פורת,30,שכונת נחל בקע,31.224283,34.775018
באר שבע,פורת קלמן,11,שכונת רמות הרכס,31.285350,34.804993
באר שבע,פורת קלמן,7,שכונת רמות הרכס,31.285649,34.805036
באר שבע,קלמן פורת,7,שכונת רמות הרכס,31.285649,34.805036
באר שבע,קלמן פורת,6,שכונת רמות הרכס,31.285981,34.804332
באר שבע,קלמן פורת,4,שכונת רמות הרכס,31.286169,34.804146
באר שבע,קלמן פורת,2,שכונת רמות הרכס,31.285941,34.803988
באר שבע,דן פטנקין,22,שכונת נאות לון,31.247933,34.760715
באר שבע,דן פטנקין,54,שכונת נאות לון,31.246621,34.758422
באר שבע,דן פטנקין,27,שכונת נאות לון,31.246751,34.758919
באר שבע,דן פטנקין,28,שכונת נאות לון,31.247978,34.760225
באר שבע,דן פטנקין,35,שכונת נאות לון,31.246223,34.758651
באר שבע,דן פטנקין,26,שכונת נאות לון,31.248036,34.760388
באר שבע,דן פטנקין,3,שכונת נאות לון,31.247212,34.760813
באר שבע,דן פטנקין,29,שכונת נאות לון,31.246625,34.758821
באר שבע,דן פטנקין,16,שכונת נאות לון,31.247684,34.760909
באר שבע,דן פטנקין,44,שכונת נאות לון,31.247202,34.758957
באר שבע,פטרייה,7,שכונת ה,31.254555,34.778706
באר שבע,פטרייה,6,שכונת ה,31.254741,34.779263
באר שבע,פטרייה,4,שכונת ה,31.254573,34.779472
באר שבע,פטרייה,8,שכונת ה,31.254951,34.779004
באר שבע,פיארברג,33,שכונת נווה זאב,31.235241,34.772288
באר שבע,פיארברג,39,שכונת נווה זאב,31.235848,34.771255
באר שבע,פיארברג,16,שכונת נווה זאב,31.235490,34.775296
באר שבע,פיארברג,41,שכונת נווה זאב,31.236172,34.771262
באר שבע,פיארברג,26,שכונת נווה זאב,31.235242,34.773896
באר שבע,פיארברג,10,שכונת נווה זאב,31.235721,34.775753
באר שבע,פיארברג,22,שכונת נווה זאב,31.235479,34.774457
באר שבע,פיארברג,12,שכונת נווה זאב,31.235321,34.775890
באר שבע,פיארברג,36,שכונת נווה זאב,31.236061,34.772610
באר שבע,פיארברג,23,שכונת נווה זאב,31.234791,34.774023
באר שבע,פיארברג,38,שכונת נווה זאב,31.236111,34.772216
באר שבע,פיארברג,9,שכונת נווה זאב,31.235180,34.776400
באר שבע,פיארברג,40,שכונת נווה זאב,31.235884,34.772018
באר שבע,פיארברג,21,שכונת נווה זאב,31.234749,34.774350
באר שבע,פיארברג,1,שכונת נווה זאב,31.236414,34.776834
באר שבע,פיארברג,11,שכונת נווה זאב,31.234969,34.776167
באר שבע,פיארברג,34,שכונת נווה זאב,31.235783,34.772481
באר שבע,פיארברג,8,שכונת נווה זאב,31.235622,34.776061
באר שבע,פיארברג,35,שכונת נווה זאב,31.235357,34.772008
באר שבע,פיארברג,14,שכונת נווה זאב,31.235410,34.775569
באר שבע,פיארברג,29,שכונת נווה זאב,31.235028,34.772898
באר שבע,פיארברג,24,שכונת נווה זאב,31.235519,34.773903
באר שבע,פיארברג,31,שכונת נווה זאב,31.235132,34.772611
באר שבע,פיארברג,27,שכונת נווה זאב,31.234933,34.773221
באר שבע,פיארברג,5,שכונת נווה זאב,31.235878,34.776670
באר שבע,פיארברג,25,שכונת נווה זאב,31.234855,34.773560
באר שבע,פיארברג,37,שכונת נווה זאב,31.235485,34.771708
באר שבע,אריה פייגנבאום,4,שכונת נווה מנחם,31.260467,34.757564
באר שבע,אריה פייגנבאום,3,שכונת נווה מנחם,31.260491,34.757234
באר שבע,אריה פייגנבאום,8,שכונת נווה מנחם,31.260641,34.757640
באר שבע,אריה פייגנבאום,20,שכונת נווה מנחם,31.261217,34.757497
באר שבע,אריה פייגנבאום,6,שכונת נווה מנחם,31.260558,34.757576
באר שבע,אריה פייגנבאום,11,שכונת נווה מנחם,31.260907,34.757311
באר שבע,אריה פייגנבאום,19,שכונת נווה מנחם,31.261015,34.756350
באר שבע,אריה פייגנבאום,10,שכונת נווה מנחם,31.260724,34.757621
באר שבע,אריה פייגנבאום,36,שכונת נווה מנחם,31.261393,34.756434
באר שבע,אריה פייגנבאום,44,שכונת נווה מנחם,31.261152,34.756076
באר שבע,אריה פייגנבאום,28,שכונת נווה מנחם,31.261466,34.756999
באר שבע,אבשלום פיינברג,40,שכונת נווה מנחם,31.265046,34.758528
באר שבע,אבשלום פיינברג,30,שכונת נווה מנחם,31.265880,34.759386
באר שבע,אבשלום פיינברג,20,שכונת נווה מנחם,31.266202,34.759830
באר שבע,אבשלום פיינברג,31,שכונת נווה מנחם,31.265258,34.759162
באר שבע,אבשלום פיינברג,5,שכונת נווה מנחם,31.266570,34.760659
באר שבע,אבשלום פיינברג,17,שכונת נווה מנחם,31.266154,34.760226
באר שבע,אבשלום פיינברג,18,שכונת נווה מנחם,31.266240,34.759866
באר שבע,אבשלום פיינברג,38,שכונת נווה מנחם,31.265228,34.758780
באר שבע,אבשלום פיינברג,22,שכונת נווה מנחם,31.266122,34.759697
באר שבע,פיכמן יעקב,5,שכונת נווה זאב,31.236559,34.776191
באר שבע,פיכמן יעקב,6,שכונת נווה זאב,31.236977,34.776040
באר שבע,פיכמן יעקב,2,שכונת נווה זאב,31.236880,34.776984
באר שבע,יעקב פיכמן,4,שכונת נווה זאב,31.236871,34.776540
באר שבע,פיכמן יעקב,7,שכונת נווה זאב,31.236602,34.775930
באר שבע,יעקב פיכמן,14,שכונת נווה זאב,31.237452,34.774302
באר שבע,פילדרמן,16,שכונת נווה מנחם,31.265875,34.759893
באר שבע,פילדרמן,5,שכונת נווה מנחם,31.265243,34.760472
באר שבע,פילדרמן,13,שכונת נווה מנחם,31.265462,34.760121
באר שבע,פילדרמן,15,שכונת נווה מנחם,31.265477,34.760046
באר שבע,פילדרמן,6,שכונת נווה מנחם,31.265381,34.760614
באר שבע,פילדרמן,1,שכונת נווה מנחם,31.265152,34.760600
באר שבע,פילדרמן,2,שכונת נווה מנחם,31.265303,34.760766
באר שבע,שמעון פינקל,26,שכונת נווה מנחם,31.264354,34.756882
באר שבע,שמעון פינקל,50,שכונת נווה מנחם,31.265275,34.754202
באר שבע,שמעון פינקל,33,שכונת נווה מנחם,31.264353,34.756070
באר שבע,שמעון פינקל,56,שכונת נווה מנחם,31.265217,34.754413
באר שבע,שמעון פינקל,15,שכונת נווה מנחם,31.263706,34.757951
באר שבע,שמעון פינקל,5,שכונת נווה מנחם,31.263371,34.758948
באר שבע,שמעון פינקל,42,שכונת נווה מנחם,31.264936,34.755176
באר שבע,שמעון פינקל,52,שכונת נווה מנחם,31.265285,34.754348
באר שבע,שמעון פינקל,10,שכונת נווה מנחם,31.263807,34.758598
באר שבע,שמעון פינקל,9,שכונת נווה מנחם,31.263502,34.758552
באר שבע,שמעון פינקל,28,שכונת נווה מנחם,31.264479,34.756714
באר שבע,שמעון פינקל,13,שכונת נווה מנחם,31.263617,34.758169
באר שבע,שמעון פינקל,54,שכונת נווה מנחם,31.265232,34.754324
באר שבע,שמעון פינקל,44,שכונת נווה מנחם,31.265039,34.754988
באר שבע,לואי,16,שכונת רמות הרכס,31.277539,34.800342
באר שבע,לואי,20,שכונת רמות הרכס,31.277857,34.800505
באר שבע,לואי,12,שכונת רמות הרכס,31.277686,34.799950
באר שבע,לואי,26,שכונת רמות הרכס,31.277929,34.800794
באר שבע,לואי,14,שכונת רמות הרכס,31.277437,34.800023
באר שבע,לואי,24,שכונת רמות הרכס,31.277738,34.800926
באר שבע,לואי,18,שכונת רמות הרכס,31.277746,34.800211
באר שבע,לואי,22,שכונת רמות הרכס,31.277639,34.800646
באר שבע,שמואל פלדברג,8,שכונת רמות,31.275431,34.824537
באר שבע,שמואל פלדברג,70,שכונת רמות,31.276509,34.825340
באר שבע,שמואל פלדברג,60,שכונת רמות,31.276128,34.825629
באר שבע,שמואל פלדברג,52,שכונת רמות,31.275563,34.825888
באר שבע,שמואל פלדברג,24,שכונת רמות,31.274586,34.825199
באר שבע,שמואל פלדברג,66,שכונת רמות,31.276339,34.825453
באר שבע,שמואל פלדברג,46,שכונת רמות,31.275248,34.825940
באר שבע,שמואל פלדברג,54,שכונת רמות,31.275709,34.825787
באר שבע,דוד פלוסר,7,שכונת נאות לון,31.246628,34.761528
באר שבע,דוד פלוסר,18,שכונת נאות לון,31.246430,34.760516
באר שבע,דוד פלוסר,5,שכונת נאות לון,31.246673,34.761445
באר שבע,דוד פלוסר,6,שכונת נאות לון,31.246430,34.761215
באר שבע,דוד פלוסר,35,שכונת נאות לון,31.245629,34.760573
באר שבע,דוד פלוסר,17,שכונת נאות לון,31.246024,34.761502
באר שבע,דוד פלוסר,24,שכונת נאות לון,31.246030,34.760680
באר שבע,דוד פלוסר,19,שכונת נאות לון,31.246030,34.761406
באר שבע,דוד פלוסר,1,שכונת נאות לון,31.246817,34.761369
באר שבע,דוד פלוסר,29,שכונת נאות לון,31.245755,34.760830
באר שבע,דוד פלוסר,2,שכונת נאות לון,31.246691,34.761062
באר שבע,דוד פלוסר,3,שכונת נאות לון,31.246801,34.761454
באר שבע,דוד פלוסר,32,שכונת נאות לון,31.245765,34.759957
